Assigned Group,Number,Created Date,Close Date,Case Type,Priority,Summary,Type,Month
REFINITIV_Hosting_ServiceDesk,INC000005215962,24/01/2025 20:50,24/01/2025 20:53,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 01/25/25 02:42:42 - 7,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005215972,24/01/2025 21:49,28/01/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 01/25/25 03:41:36 - 7,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005215717,24/01/2025 23:53,29/01/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System) has been repaired,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005216064,25/01/2025 12:19,28/01/2025 20:00,User Service Restoration,3 - Medium,CRQ000000578071  post check alerts on serverESNY4P1SLDP01B30,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005215835,25/01/2025 14:36,28/01/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: High disk usage -  volume /tmp is at 100% | NOTIFY,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005215840,25/01/2025 17:27,30/01/2025 20:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18328565 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005215841,25/01/2025 17:32,29/01/2025 20:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18328566 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005216353,27/01/2025 05:54,30/01/2025 20:00,Infrastructure Event,3 - Medium,"RE: INC000005215840 // Lumen MSS Initial Notification Alert - INC18328565 - P3
Medium - Multiple Un",Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005216734,27/01/2025 12:11,27/01/2025 12:14,User Service Restoration,3 - Medium,Monitoring Alert: prc_rsyslogd = 0,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005217073,27/01/2025 21:31,31/01/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: eslo4p3sldpp14b25 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005217408,29/01/2025 14:36,29/01/2025 14:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 23,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005218289,30/01/2025 14:37,30/01/2025 14:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 22,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005218826,31/01/2025 03:25,31/01/2025 03:28,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Eventlog: The event logging service encountered an error (5) whi,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005218595,31/01/2025 03:37,31/01/2025 03:40,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Eventlog: The event logging service encountered an error (5) whi,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005219202,31/01/2025 21:36,31/01/2025 21:40,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 57,Incident,Jan-25
REFINITIV_Hosting_ServiceDesk,INC000005161996,22/10/2024 05:23,28/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: High disk usage -  volume /data01 is at 97% | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005213447,21/01/2025 19:59,08/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: essg2p1sldpp03a34 kernel: sfc 0000:12:00.1 etn6: link down,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005215408,24/01/2025 09:19,04/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: HARDWARE Event:Smart Storage Battery has exceeded the maximum amount of devices,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005216285,26/01/2025 21:58,18/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: HARDWARE Event:Fan Failure (Fan 2 -  Location System) has been repaired,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005217108,28/01/2025 07:09,08/02/2025 20:00,Infrastructure Event,2 - High,Server s610651nj2sl41 down,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005217757,28/01/2025 14:49,08/02/2025 20:00,Infrastructure Event,3 - Medium,Monitoring Alert: Heartbeat missing since 01/28/25 12:30:43 - 498,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005217492,28/01/2025 17:56,02/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System) has been repaired,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005217286,28/01/2025 20:30,01/02/2025 20:00,User Service Restoration,3 - Medium,esnj2c3slssd05b || Update latest RHN channels,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005218638,30/01/2025 04:15,01/02/2025 22:44,User Service Restoration,2 - High,Monitoring Alert: esnj2c2slsp05a02 cmaeventd[4575]: Physical drive failed: Port 1I Box 1 Bay 1 of Em,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005218663,30/01/2025 06:02,05/02/2025 20:00,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 4, Location System) has been repaired",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219081,31/01/2025 10:18,03/02/2025 20:00,User Service Restoration,3 - Medium,Re: RTMDS - /var alerting on esny4c3slsp06b02 and esnj2p1slsp02b23 // [#INC-540688],Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219091,31/01/2025 10:54,06/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219179,31/01/2025 14:54,06/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219338,31/01/2025 20:27,06/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: HARDWARE Event:s610651nj2sl43 cmaeventd[2455]: Physical drive failed: Port 1I Bo,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219586,31/01/2025 20:39,04/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 02/01/25 02:31:23 - 7,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219589,31/01/2025 21:07,04/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 02/01/25 02:31:23 - 35,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219366,01/02/2025 00:42,08/02/2025 20:00,User Service Restoration,3 - Medium,Access denied for NFD Lumen servers,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219888,01/02/2025 08:57,04/02/2025 20:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18397477 - P3 Medium - Multiple
Authentication Failures",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219425,01/02/2025 11:51,05/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 02/01/25 02:31:23 - 919,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219671,01/02/2025 12:47,05/02/2025 20:00,User Service Restoration,3 - Medium,Re: ADS esnj2c2slsp05a02 offline // [#INC-540812],Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219956,02/02/2025 04:03,05/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: s610651nj2sl44 cmaeventd[2743]: Physical drive failed: Port 1I Box 1 Bay 2 of Embe,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219513,02/02/2025 05:53,05/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: ServerRebooted = 3786,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219970,02/02/2025 06:19,05/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: ServerRebooted = 3008,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219791,02/02/2025 20:42,10/02/2025 20:00,User Service Restoration,3 - Medium,EMSLO4SLSED001A Bouncing,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005219821,03/02/2025 02:27,11/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220434,03/02/2025 04:06,06/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: High disk usage -  volume /data01 is at 98% | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220440,03/02/2025 04:22,03/02/2025 04:26,User Service Restoration,3 - Medium,Monitoring Alert: prc_rsyslogd = 0,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220547,03/02/2025 13:30,06/02/2025 20:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 3, Location System) has been repaired",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220718,04/02/2025 06:50,09/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: High disk usage -  volume /data01 is at 90%,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220872,04/02/2025 12:30,08/02/2025 20:00,User Service Restoration,3 - Medium,Re: ETrade US8799 observed stale data // [#INC-541309],Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220886,04/02/2025 14:37,04/02/2025 14:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 26,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005220956,05/02/2025 01:36,08/02/2025 20:00,User Service Restoration,3 - Medium,Re: Black Screen after remote logging into emsty6swsad001a // [#INC-541401],Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005221818,06/02/2025 07:57,09/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/06/25 13:49:47 - 7,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005221820,06/02/2025 07:59,12/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:POST Error: 1611-Fan 6 Warning,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222053,06/02/2025 08:12,09/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/06/25 14:05:11 - 7,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005221832,06/02/2025 08:17,12/02/2025 20:00,User Service Restoration,3 - Medium,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005221833,06/02/2025 08:18,06/02/2025 08:20,User Service Restoration,3 - Medium,Monitoring Alert: CommandCount:siasnmpd = 0,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005221836,06/02/2025 08:28,12/02/2025 20:00,User Service Restoration,3 - Medium,Flapping Alert: Heartbeat missing since 02/06/25 14:20:26 - 7,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222439,07/02/2025 04:00,07/02/2025 04:04,User Service Restoration,2 - High,"Monitoring Alert: High disk usage, volume D is at 3% free | NOTIFY",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222845,07/02/2025 04:53,10/02/2025 20:00,User Service Restoration,2 - High,/var Alerting on Multiple Servers,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222483,07/02/2025 12:48,24/02/2025 20:05,User Service Restoration,2 - High,Monitoring Alert: eslo1p1sldpp04b26 kernel: sfc 0000:d8:00.0 etn2: link down,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222943,07/02/2025 19:55,11/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: esch4c2slsp01b02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222776,07/02/2025 20:22,11/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: ServerRebooted = 9197,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222779,07/02/2025 20:29,11/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222948,07/02/2025 20:41,08/02/2025 00:45,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223151,07/02/2025 20:45,11/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: esch4c2slsp04b02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/monitor : Process i,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222791,08/02/2025 00:08,08/02/2025 00:09,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 25,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223175,08/02/2025 01:12,08/02/2025 01:16,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 34,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223176,08/02/2025 01:33,08/02/2025 01:35,User Service Restoration,4 - Low,"Monitoring Alert: Link Down:ge-0/0/9, Administratively  ( ge-0/0/9 )",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005222798,08/02/2025 01:41,08/02/2025 01:44,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 49,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223019,08/02/2025 08:13,08/02/2025 18:17,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 0, Port 1) has been repaired",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223219,08/02/2025 10:24,11/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: ServerRebooted = 8825,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223220,08/02/2025 10:25,11/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: esch4c2slsp02a02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223447,08/02/2025 10:25,11/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: esch4c2slsp01a02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Kille,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223222,08/02/2025 10:29,11/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: esch4c2slsp03a02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223032,08/02/2025 10:31,11/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: esch4c2slsp04a02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223037,08/02/2025 11:57,08/02/2025 11:59,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223039,08/02/2025 12:56,08/02/2025 13:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223461,08/02/2025 17:53,08/02/2025 20:07,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18497583 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223496,09/02/2025 00:09,12/02/2025 20:00,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 4, Location System) has been repaired",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223332,10/02/2025 00:09,13/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 98,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223386,10/02/2025 08:08,16/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: MemoryCommitLimitPct = 98,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223412,10/02/2025 11:33,10/02/2025 11:35,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /var is at 95%",Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005224354,11/02/2025 01:29,18/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005223983,11/02/2025 02:55,16/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005224968,12/02/2025 15:50,12/02/2025 15:52,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 24,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005224970,12/02/2025 15:50,15/02/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: SVC_W3SVC = 0,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225329,13/02/2025 00:13,18/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225400,13/02/2025 06:55,13/02/2025 06:57,User Service Restoration,3 - Medium,Monitoring Alert: Host: s618026sg2vh05.na.msmps.net - HostCPUUsageAlarm - Metric CPU Usage is equal,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225600,13/02/2025 11:22,19/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225683,13/02/2025 18:34,17/02/2025 20:00,User Service Restoration,3 - Medium,Time Difference alerts across HK8 ADHs // [#INC-542882],Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225859,13/02/2025 23:26,13/02/2025 23:32,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:25:40 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225733,13/02/2025 23:26,13/02/2025 23:32,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:25:34 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225860,13/02/2025 23:26,13/02/2025 23:28,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:25:35 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225735,13/02/2025 23:26,13/02/2025 23:28,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:29 - 357,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225861,13/02/2025 23:26,13/02/2025 23:33,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:26 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225736,13/02/2025 23:26,13/02/2025 23:33,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:26 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225862,13/02/2025 23:27,17/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:22 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225865,13/02/2025 23:33,13/02/2025 23:39,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:29 - 357,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225741,13/02/2025 23:33,20/02/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 98,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225743,13/02/2025 23:33,13/02/2025 23:36,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:25:38 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225745,13/02/2025 23:33,13/02/2025 23:36,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:27 - 358,Incident,Feb-25
REFINITIV_Hosting_ServiceDesk,INC000005225746,13/02/2025 23:35,17/02/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 02/13/25 23:26:23 - 358,Incident,Feb-25
