timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,,
42:46.6,16,1700,61.1,6.08,0.34,3.56,0,0,,
42:48.8,9.3,1700,61.5,6.02,0.23,0.4,0,0,,
42:48.8,9.3,1700,61.5,6.02,0.23,0.4,0,0,,
42:51.0,4.1,1700,61.4,6.04,0.27,3.19,0,0,,
42:51.0,4.1,1700,61.4,6.04,0.27,3.19,0,0,,
42:53.1,4.1,1700,61.6,6.01,0.37,0.46,0,0,,
42:53.1,4.1,1700,61.6,6.01,0.37,0.46,0,0,,
42:55.3,0,1700,61.6,6,0.1,0,0.01,0,,
42:55.3,0,1700,61.6,6,0.1,0,0.01,0,,
42:57.5,7.2,1700,61.7,5.99,0.06,0,0,0,,
42:57.5,7.2,1700,61.7,5.99,0.06,0,0,0,,
42:59.6,0,1700,61.4,6.04,0.12,1.01,0,0,,
42:59.6,0,1700,61.4,6.04,0.12,1.01,0,0,,
43:01.8,9.6,1700,61.2,6.07,0.17,2.84,0,0,,
43:01.8,9.6,1700,61.2,6.07,0.17,2.84,0,0,,
43:01.8,9.6,1700,61.2,6.07,0.17,2.84,0,0,,
43:04.0,1.4,1700,61.4,6.03,61.13,0.45,0,0,,
43:04.0,1.4,1700,61.4,6.03,61.13,0.45,0,0,,
43:06.2,4.1,1700,61.6,6,0.12,0,0,0,,
43:06.2,4.1,1700,61.6,6,0.12,0,0,0,,
43:08.3,16,1700,61.9,5.95,2.77,0.06,0,0,,
43:08.3,16,1700,61.9,5.95,2.77,0.06,0,0,,
43:10.6,18.1,1457,62,5.94,0.22,0.27,0,0,,
43:10.6,18.1,1457,62,5.94,0.22,0.27,0,0,,
43:12.8,2.6,1700,62,5.95,0.09,0,0,0,,
43:12.8,2.6,1700,62,5.95,0.09,0,0,0,,
43:15.0,5.5,1700,62.1,5.93,0.42,1.09,0.02,0.03,,
43:15.0,5.5,1700,62.1,5.93,0.42,1.09,0.02,0.03,,
43:17.3,13.8,1700,62.1,5.92,0.34,0.76,0,0,,
43:17.3,13.8,1700,62.1,5.92,0.34,0.76,0,0,,
43:19.5,2.6,1700,62.1,5.93,0.27,0,0,0,,
43:19.5,2.6,1700,62.1,5.93,0.27,0,0,0,,
43:21.8,4.7,1700,62.1,5.93,0.52,0.27,0,0,,
43:21.8,4.7,1700,62.1,5.93,0.52,0.27,0,0,,
43:24.0,3.6,1700,61.9,5.95,1.84,0.66,0,0,,
43:24.0,3.6,1700,61.9,5.95,1.84,0.66,0,0,,
43:26.3,9.3,1700,61.9,5.96,0.12,0,0,0,,
43:26.3,9.3,1700,61.9,5.96,0.12,0,0,0,,
43:26.3,9.3,1700,61.9,5.96,0.12,0,0,0,,
43:28.5,27.4,1700,61.9,5.95,1.73,0.52,0,0,,
43:28.5,27.4,1700,61.9,5.95,1.73,0.52,0,0,,
43:30.7,10.8,1700,62.2,5.91,0.2,0.17,0,0,,
43:30.7,10.8,1700,62.2,5.91,0.2,0.17,0,0,,
43:32.9,2.8,1700,62.3,5.9,0.1,0,0,0,,
43:32.9,2.8,1700,62.3,5.9,0.1,0,0,0,,
43:35.1,5.6,1700,62.2,5.92,0.57,1.12,0,0,,
43:35.1,5.6,1700,62.2,5.92,0.57,1.12,0,0,,
43:37.3,6.2,1700,61.8,5.97,0.16,0,0,0,,
43:37.3,6.2,1700,61.8,5.97,0.16,0,0,0,,
43:39.4,22.9,1700,62,5.94,0.27,0.45,0,0,,
43:39.4,22.9,1700,62,5.94,0.27,0.45,0,0,,
43:41.6,32.5,1700,62.4,5.88,18.21,0,0.01,0,,
43:41.6,32.5,1700,62.4,5.88,18.21,0,0.01,0,,
43:43.8,14.6,1700,62.7,5.84,0.12,0,0.01,0.01,,
43:43.8,14.6,1700,62.7,5.84,0.12,0,0.01,0.01,,
43:46.1,5,1700,62.6,5.85,2.67,0.69,0.01,0,,
43:46.1,5,1700,62.6,5.85,2.67,0.69,0.01,0,,
43:48.3,8,1700,62.7,5.83,6.53,0.05,0,0.02,,
43:48.3,8,1700,62.7,5.83,6.53,0.05,0,0.02,,
43:50.6,6,1700,62.8,5.82,0.66,0.81,0,0,,
43:50.6,6,1700,62.8,5.82,0.66,0.81,0,0,,
43:50.6,6,1700,62.8,5.82,0.66,0.81,0,0,,
43:52.8,13.8,1700,62.9,5.8,0.92,2.53,0.01,0.01,,
43:52.8,13.8,1700,62.9,5.8,0.92,2.53,0.01,0.01,,
43:55.1,2.6,1700,63,5.79,0.06,0.05,0,0,,
43:55.1,2.6,1700,63,5.79,0.06,0.05,0,0,,
43:57.3,4.3,1700,63.1,5.77,0.2,0.67,0,0.01,,
43:57.3,4.3,1700,63.1,5.77,0.2,0.67,0,0.01,,
43:59.5,18.8,1700,63,5.79,1.21,0,0,0.02,,
43:59.5,18.8,1700,63,5.79,1.21,0,0,0.02,,
44:01.8,2.7,1700,64.5,5.55,1.32,0.3,0,0.01,,
44:01.8,2.7,1700,64.5,5.55,1.32,0.3,0,0.01,,
44:04.0,2.4,1700,64.1,5.61,2,1.08,0,0.01,,
44:04.0,2.4,1700,64.1,5.61,2,1.08,0,0.01,,
44:06.3,5.2,1700,64.4,5.57,2.66,1.52,0,0,,
44:06.3,5.2,1700,64.4,5.57,2.66,1.52,0,0,,
44:08.5,11.2,1700,65,5.47,0.44,0,0,0.01,,
44:08.5,11.2,1700,65,5.47,0.44,0,0,0.01,,
44:10.7,4.2,1700,65.3,5.43,0.89,1.16,0,0,,
44:10.7,4.2,1700,65.3,5.43,0.89,1.16,0,0,,
44:13.0,4.1,1700,65.2,5.44,0.12,0,0.01,0.01,,
44:13.0,4.1,1700,65.2,5.44,0.12,0,0.01,0.01,,
44:13.0,4.1,1700,65.2,5.44,0.12,0,0.01,0.01,,
44:15.2,14.9,1700,65.2,5.45,0.21,0,0,0,,
44:15.2,14.9,1700,65.2,5.45,0.21,0,0,0,,
44:17.5,2.6,1700,64.9,5.48,0.45,3.95,0,0.01,,
44:17.5,2.6,1700,64.9,5.48,0.45,3.95,0,0.01,,
44:19.7,6.2,1700,65,5.47,0.12,0,0,0,,
44:19.7,6.2,1700,65,5.47,0.12,0,0,0,,
44:22.0,9.6,1700,65.3,5.44,0.29,1.37,0,0,,
44:22.0,9.6,1700,65.3,5.44,0.29,1.37,0,0,,
44:24.2,1.2,1700,65.1,5.46,0.25,0.03,0,0,,
44:24.2,1.2,1700,65.1,5.46,0.25,0.03,0,0,,
44:26.4,4.3,1700,65,5.48,0.05,0,0,0,,
44:26.4,4.3,1700,65,5.48,0.05,0,0,0,,
44:28.6,13.3,1700,65,5.47,0.12,0.48,0,0,,
44:28.6,13.3,1700,65,5.47,0.12,0.48,0,0,,
44:30.9,11.1,1700,65.1,5.46,0.17,0,0,0.01,,
44:30.9,11.1,1700,65.1,5.46,0.17,0,0,0.01,,
44:33.1,8.2,1700,65.1,5.46,0.09,0,0.01,0.01,,
44:33.1,8.2,1700,65.1,5.46,0.09,0,0.01,0.01,,
44:35.3,5.1,1700,65.2,5.44,0.58,0.65,0.03,0,,
44:35.3,5.1,1700,65.2,5.44,0.58,0.65,0.03,0,,
44:35.3,5.1,1700,65.2,5.44,0.58,0.65,0.03,0,,
44:37.5,5.2,1700,65.2,5.44,0.12,0,0,0,,
44:37.5,5.2,1700,65.2,5.44,0.12,0,0,0,,
44:39.8,7.1,1700,65.2,5.44,0.07,0,0,0,,
44:39.8,7.1,1700,65.2,5.44,0.07,0,0,0,,
44:42.0,1.2,1700,65.3,5.43,0.2,0.62,0,0,,
44:42.0,1.2,1700,65.3,5.43,0.2,0.62,0,0,,
44:44.3,5.3,1700,65.3,5.43,0.09,0,0,0,,
44:44.3,5.3,1700,65.3,5.43,0.09,0,0,0,,
44:46.5,3.7,1700,65.3,5.43,0.09,0.45,0,0,,
44:46.5,3.7,1700,65.3,5.43,0.09,0.45,0,0,,
44:48.8,4.8,1700,65.2,5.44,0.09,0.14,0,0,,
44:48.8,4.8,1700,65.2,5.44,0.09,0.14,0,0,,
44:51.0,13.5,1700,65.2,5.45,0.08,0.88,0,0,,
44:51.0,13.5,1700,65.2,5.45,0.08,0.88,0,0,,
44:53.3,11,1700,65.3,5.43,0.3,0.79,0.01,0,,
44:53.3,11,1700,65.3,5.43,0.3,0.79,0.01,0,,
44:55.5,0,1700,65.9,5.33,0.73,0,0.01,0,,
44:55.5,0,1700,65.9,5.33,0.73,0,0.01,0,,
44:57.7,26.7,1700,65.3,5.43,0.2,0,0.04,0.01,,
44:57.7,26.7,1700,65.3,5.43,0.2,0,0.04,0.01,,
45:30.3,14.1,1700,64.5,5.55,0.32,0.2,0,0,,
45:32.5,8,1700,64.6,5.54,6.33,30.21,0,0,,
45:34.7,4.1,1700,65,5.47,0.14,0.31,0,0,,
45:36.9,7.1,1700,65.4,5.41,0.1,0.66,0,0,,
45:39.1,5.6,1700,65.5,5.4,0.24,0.86,0,0,,
45:41.4,20.2,1700,65.4,5.42,0.09,0,0,0,,
45:43.6,5,1700,65.4,5.42,0.32,0.6,0,0,,
45:45.8,9.1,1700,65.2,5.45,0.04,0.47,0.01,0.01,,
45:48.1,1.3,1700,65.1,5.45,0.42,0,0.01,0,,
45:50.3,5,1700,65.2,5.45,0.06,0.24,0,0,,
45:52.6,5.3,1700,65.1,5.46,0.09,0.09,0,0,,
45:54.8,2.6,1700,65.1,5.46,0.11,0.2,0,0,,
45:57.1,1.3,1700,65.2,5.45,0.31,0.61,0,0,,
45:59.3,3.6,1700,65.3,5.43,0.07,0,0,0,,
46:01.6,7.3,1700,65.3,5.42,0.05,0,0,0,,
46:03.8,8.9,1700,65.3,5.43,0.54,1.24,0,0,,
46:06.1,11.2,1700,65.2,5.44,0.12,0.85,0,0,,
46:08.3,23.7,1700,65.1,5.46,0.33,0.61,0.02,0.01,,
46:10.6,16.7,1700,65.5,5.39,0.51,1.62,0,0,,
46:12.8,8.6,1700,65.6,5.38,0.09,0,0,0.01,,
46:15.1,16.9,1700,65.7,5.36,0.25,0.82,0,0.01,,
47:54.1,34.7,1700,66.9,5.17,0.17,0.27,0,0,,
47:56.3,14.1,1700,67,5.17,0.1,0,0,0,,
47:58.4,2.4,1700,67.3,5.11,0.82,1.41,0.01,0.02,,
48:00.6,6.6,1700,67.2,5.14,0.16,0,0,0,,
48:02.8,19.8,1700,67.2,5.13,0.19,0.23,0,0,,
48:05.0,3.5,1700,67.1,5.15,0.28,0.1,0,0,,
48:07.2,2.9,1700,67,5.17,0.19,0,0,0,,
48:09.5,7.4,1700,66.9,5.18,0.2,0.39,0,0,,
48:11.7,22.5,1700,66.8,5.19,0.25,0,0,0,,
48:14.0,9.5,1700,65.9,5.34,0.18,0,0,0,,
48:16.2,46.2,1700,66.3,5.27,0.16,1.15,0,0,,
48:18.5,1.2,1457,66.1,5.31,0.07,0,0,0,,
48:20.7,0,1700,66,5.32,0.13,0,0,0,,
48:22.9,9.1,1700,65.7,5.36,0.08,0.66,0,0,,
48:25.1,2.7,1700,65.5,5.4,0.17,0,0,0,,
48:27.3,3.8,1700,65.3,5.42,0.09,0.15,0,0,,
48:29.6,5.3,1700,65.2,5.44,0.19,0,0.01,0,,
48:31.8,13.2,1700,65.2,5.44,3.88,12.3,0,0,,
48:34.0,4.5,1700,65.2,5.45,0.1,0.15,0,0,,
48:36.2,4,1700,65.2,5.44,0.37,1.17,0,0,,
48:38.4,5.5,1700,65.2,5.44,0.06,0,0,0,,
48:40.7,15.8,1700,65.2,5.44,0.42,0.49,0,0,,
48:42.9,2.8,1700,65.2,5.44,0.22,0.07,0,0,,
48:45.1,3.9,1700,65.2,5.44,0.04,0,0,0,,
48:47.4,9.2,1700,65.2,5.44,0.09,0.95,0,0,,
48:49.6,35,1700,65.5,5.39,0.14,0.3,0,0,,
48:51.8,0,1700,65.6,5.39,0.48,1.13,0,0,,
48:51.8,0,1700,65.6,5.39,0.48,1.13,0,0,,
48:54.0,8.1,1700,65.5,5.39,0.6,0,0,0,,
48:54.0,8.1,1700,65.5,5.39,0.6,0,0,0,,
48:56.1,0,1700,65.5,5.4,0.34,0.18,0,0,,
48:56.1,0,1700,65.5,5.4,0.34,0.18,0,0,,
48:58.3,5.2,1700,65.8,5.35,0.77,0.57,0,0,,
48:58.3,5.2,1700,65.8,5.35,0.77,0.57,0,0,,
49:00.5,15.7,1700,65.6,5.38,0.43,0,0,0,,
49:00.5,15.7,1700,65.6,5.38,0.43,0,0,0,,
49:02.7,1.2,1700,65.6,5.38,0.3,0.41,0,0,,
49:02.7,1.2,1700,65.6,5.38,0.3,0.41,0,0,,
49:04.9,1.4,1700,65.5,5.4,1.64,0,0,0,,
49:04.9,1.4,1700,65.5,5.4,1.64,0,0,0,,
49:07.2,6.4,1700,65.5,5.4,0.34,0,0,0,,
49:07.2,6.4,1700,65.5,5.4,0.34,0,0,0,,
49:07.2,6.4,1700,65.5,5.4,0.34,0,0,0,,
49:09.4,0,1700,65.5,5.4,0.85,1.2,0,0,,
49:09.4,0,1700,65.5,5.4,0.85,1.2,0,0,,
49:11.6,2.7,1700,65.4,5.4,0.36,0,0,0,,
49:11.6,2.7,1700,65.4,5.4,0.36,0,0,0,,
49:13.9,0,1700,65.4,5.41,0.3,0,0,0,,
49:13.9,0,1700,65.4,5.41,0.3,0,0,0,,
49:16.1,3.8,1700,65.4,5.41,0.91,2.33,0,0,,
49:16.1,3.8,1700,65.4,5.41,0.91,2.33,0,0,,
49:18.3,6,1700,65.4,5.41,0.05,0,0,0,,
49:18.3,6,1700,65.4,5.41,0.05,0,0,0,,
49:20.5,1.2,1700,65.4,5.41,0.09,0,0.01,0,,
49:20.5,1.2,1700,65.4,5.41,0.09,0,0.01,0,,
49:22.8,0,1700,65.4,5.41,0.36,1.07,0,0,,
49:22.8,0,1700,65.4,5.41,0.36,1.07,0,0,,
49:25.0,0,1700,65.4,5.41,0.09,0,0,0,,
49:25.0,0,1700,65.4,5.41,0.09,0,0,0,,
49:27.2,8.4,1700,65.4,5.42,0.28,0.66,0,0,,
49:27.2,8.4,1700,65.4,5.42,0.28,0.66,0,0,,
49:29.4,5.1,1700,65.3,5.42,0.1,0,0,0,,
49:29.4,5.1,1700,65.3,5.42,0.1,0,0,0,,
49:29.4,5.1,1700,65.3,5.42,0.1,0,0,0,,
49:31.6,0,1700,65.4,5.42,0.09,0,0,0,,
49:31.6,0,1700,65.4,5.42,0.09,0,0,0,,
49:33.9,14.1,1700,65.5,5.4,0.75,1.56,0,0,,
49:33.9,14.1,1700,65.5,5.4,0.75,1.56,0,0,,
49:36.1,47.2,1700,65.5,5.4,1.42,0,0,0,,
49:36.1,47.2,1700,65.5,5.4,1.42,0,0,0,,
49:38.3,3.7,1700,65.5,5.4,0.11,0,0,0,,
49:38.3,3.7,1700,65.5,5.4,0.11,0,0,0,,
49:40.6,0,1700,65.5,5.4,0.09,0.3,0.01,0,,
49:40.6,0,1700,65.5,5.4,0.09,0.3,0.01,0,,
49:42.8,7.1,1700,65.5,5.4,0.12,0,0,0,,
49:42.8,7.1,1700,65.5,5.4,0.12,0,0,0,,
49:45.0,3.8,1700,65.5,5.4,0.23,0.59,0,0,,
49:45.0,3.8,1700,65.5,5.4,0.23,0.59,0,0,,
49:47.2,0,1700,65.5,5.4,0.13,0.91,0,0,,
49:47.2,0,1700,65.5,5.4,0.13,0.91,0,0,,
49:49.5,10.7,1700,65.5,5.4,0.11,0,0,0,,
49:49.5,10.7,1700,65.5,5.4,0.11,0,0,0,,
49:51.7,13.5,1700,65.5,5.4,1.01,0.84,0,0,,
49:51.7,13.5,1700,65.5,5.4,1.01,0.84,0,0,,
49:53.9,4.3,1700,65.5,5.4,0.26,0,0,0,,
49:53.9,4.3,1700,65.5,5.4,0.26,0,0,0,,
49:53.9,4.3,1700,65.5,5.4,0.26,0,0,0,,
49:56.1,1.3,1700,65.5,5.4,0.34,0,0,0,,
49:56.1,1.3,1700,65.5,5.4,0.34,0,0,0,,
49:58.4,10.6,1700,67.1,5.14,3.85,0.27,0,0,,
49:58.4,10.6,1700,67.1,5.14,3.85,0.27,0,0,,
50:00.6,7.1,1700,67.5,5.09,1.37,0.09,0,0,,
50:00.6,7.1,1700,67.5,5.09,1.37,0.09,0,0,,
50:02.8,0,1700,67.5,5.08,5.82,0.85,0,0,,
50:02.8,0,1700,67.5,5.08,5.82,0.85,0,0,,
50:05.1,13.8,1700,67.6,5.06,21.87,1.33,0,0,,
50:05.1,13.8,1700,67.6,5.06,21.87,1.33,0,0,,
50:07.4,17,1700,67.9,5.02,0.13,0,0,0,,
50:07.4,17,1700,67.9,5.02,0.13,0,0,0,,
50:09.6,8.5,1700,67.9,5.01,0.09,0.13,0,0,,
50:09.6,8.5,1700,67.9,5.01,0.09,0.13,0,0,,
50:11.9,46.2,1700,68.1,4.99,93.41,1.22,0.08,0.23,,
50:11.9,46.2,1700,68.1,4.99,93.41,1.22,0.08,0.23,,
50:14.1,11.5,1700,68.4,4.94,243.36,0,0.01,0.01,,
50:14.1,11.5,1700,68.4,4.94,243.36,0,0.01,0.01,,
50:16.3,22,1700,69.8,4.73,24.22,18.51,0.05,0.01,,
50:16.3,22,1700,69.8,4.73,24.22,18.51,0.05,0.01,,
50:16.3,22,1700,69.8,4.73,24.22,18.51,0.05,0.01,,
50:18.5,11,1700,72.5,4.3,0.94,0,0,0,,
50:18.5,11,1700,72.5,4.3,0.94,0,0,0,,
50:20.8,5.2,1700,75.5,3.83,87.21,0.08,0.01,0,,
50:20.8,5.2,1700,75.5,3.83,87.21,0.08,0.01,0,,
50:23.0,90.2,1700,79.4,3.22,153.94,18.52,0.01,0,,
50:23.0,90.2,1700,79.4,3.22,153.94,18.52,0.01,0,,
50:25.3,20.5,1700,83.3,2.61,62.45,1.54,0.01,0,,
50:25.3,20.5,1700,83.3,2.61,62.45,1.54,0.01,0,,
50:27.5,29.6,1700,83.3,2.61,4.12,4.97,0.01,0,,
50:27.5,29.6,1700,83.3,2.61,4.12,4.97,0.01,0,,
50:29.7,23.8,1700,83.7,2.55,0.83,2.02,0.01,0,,
50:29.7,23.8,1700,83.7,2.55,0.83,2.02,0.01,0,,
50:31.9,8.5,1700,83.7,2.55,101.28,0.08,0.01,0,,
50:31.9,8.5,1700,83.7,2.55,101.28,0.08,0.01,0,,
50:34.1,20.8,1700,87.9,1.9,2.32,38.71,0.01,0.01,,
50:34.1,20.8,1700,87.9,1.9,2.32,38.71,0.01,0.01,,
50:36.3,4.8,1700,87.1,2.01,0.34,0,0,0,,
50:36.3,4.8,1700,87.1,2.01,0.34,0,0,0,,
50:38.5,10.1,1700,86.7,2.08,0.23,0,0,0,,
50:38.5,10.1,1700,86.7,2.08,0.23,0,0,0,,
50:40.7,4.1,1700,86.7,2.08,0.42,0.66,0,0,,
50:40.7,4.1,1700,86.7,2.08,0.42,0.66,0,0,,
50:40.7,4.1,1700,86.7,2.08,0.42,0.66,0,0,,
50:42.8,1.3,1700,86.5,2.11,0.22,0,0,0,,
50:42.8,1.3,1700,86.5,2.11,0.22,0,0,0,,
50:45.0,8.2,1700,86.5,2.12,0.15,0,0,0,,
50:45.0,8.2,1700,86.5,2.12,0.15,0,0,0,,
50:47.2,5.2,1700,86.4,2.12,0.05,0.97,0,0,,
50:47.2,5.2,1700,86.4,2.12,0.05,0.97,0,0,,
50:49.4,11.5,1700,86.3,2.15,2.63,0,0,0,,
50:49.4,11.5,1700,86.3,2.15,2.63,0,0,0,,
50:51.5,4.7,1700,86.3,2.14,0.52,1.23,0,0,,
50:51.5,4.7,1700,86.3,2.14,0.52,1.23,0,0,,
50:53.7,5.3,1700,86.3,2.14,0.05,0,0,0,,
50:53.7,5.3,1700,86.3,2.14,0.05,0,0,0,,
50:55.9,2.4,1700,86.4,2.13,0.09,0.58,0,0,,
50:55.9,2.4,1700,86.4,2.13,0.09,0.58,0,0,,
50:58.0,5.4,1700,86.3,2.14,0.42,0,0,0,,
50:58.0,5.4,1700,86.3,2.14,0.42,0,0,0,,
51:00.2,2.4,1700,86.5,2.1,0.2,0.29,0,0,,
51:00.2,2.4,1700,86.5,2.1,0.2,0.29,0,0,,
51:02.4,0,1700,86.6,2.09,0.09,0.52,0,0,,
51:02.4,0,1700,86.6,2.09,0.09,0.52,0,0,,
51:04.6,13,1700,86.7,2.08,0.23,0.17,0,0,,
51:04.6,13,1700,86.7,2.08,0.23,0.17,0,0,,
51:06.8,1.2,1700,86.6,2.1,1.7,0.38,0.01,0,,
51:06.8,1.2,1700,86.6,2.1,1.7,0.38,0.01,0,,
51:06.8,1.2,1700,86.6,2.1,1.7,0.38,0.01,0,,
51:09.1,22.6,1700,85.1,2.34,0.23,0,0.25,0.02,,
51:09.1,22.6,1700,85.1,2.34,0.23,0,0.25,0.02,,
51:11.3,11.8,1700,84,2.5,0.14,0,0,0.01,,
51:11.3,11.8,1700,84,2.5,0.14,0,0,0.01,,
51:13.5,10.3,1700,83.1,2.65,0.52,1.29,0.01,0,,
51:13.5,10.3,1700,83.1,2.65,0.52,1.29,0.01,0,,
51:15.8,12.7,1700,81.9,2.84,0.14,0,0,0,,
51:15.8,12.7,1700,81.9,2.84,0.14,0,0,0,,
51:18.0,2.4,1700,81.5,2.89,0.07,0,0,0,,
51:18.0,2.4,1700,81.5,2.89,0.07,0,0,0,,
51:20.2,2.6,1700,81.6,2.88,0.27,0.7,0,0,,
51:20.2,2.6,1700,81.6,2.88,0.27,0.7,0,0,,
51:22.5,4,1700,81.6,2.89,0.18,0,0,0.01,,
51:22.5,4,1700,81.6,2.89,0.18,0,0,0.01,,
51:24.7,2.7,1700,81.5,2.89,0.09,0.01,0,0,,
51:24.7,2.7,1700,81.5,2.89,0.09,0.01,0,0,,
51:26.9,5.3,1700,81.5,2.89,0.05,0.23,0,0,,
51:26.9,5.3,1700,81.5,2.89,0.05,0.23,0,0,,
51:29.2,32.5,1700,81.7,2.87,0.16,0,0,0,,
51:29.2,32.5,1700,81.7,2.87,0.16,0,0,0,,
51:31.4,13.6,1700,82.1,2.8,2.41,0.05,0.01,0.02,,
51:31.4,13.6,1700,82.1,2.8,2.41,0.05,0.01,0.02,,
51:31.4,13.6,1700,82.1,2.8,2.41,0.05,0.01,0.02,,
51:33.6,9.6,1700,82.1,2.8,1.17,1.99,0.02,0.01,,
51:33.6,9.6,1700,82.1,2.8,1.17,1.99,0.02,0.01,,
51:35.8,7,1700,82.6,2.72,2.05,0.09,0.01,0.01,,
51:35.8,7,1700,82.6,2.72,2.05,0.09,0.01,0.01,,
51:37.9,5.1,1700,82.6,2.72,2.87,1.46,0.04,0.01,,
51:37.9,5.1,1700,82.6,2.72,2.87,1.46,0.04,0.01,,
51:40.1,11.1,1700,83.2,2.63,6.69,0.73,0.1,1.8,,
51:40.1,11.1,1700,83.2,2.63,6.69,0.73,0.1,1.8,,
51:42.3,11.5,1700,84.3,2.45,9.64,1.06,0.12,0.24,,
51:42.3,11.5,1700,84.3,2.45,9.64,1.06,0.12,0.24,,
51:44.5,38,1700,85.8,2.21,94.57,13.73,0.05,0.12,,
51:44.5,38,1700,85.8,2.21,94.57,13.73,0.05,0.12,,
51:46.6,17.8,1700,86.2,2.16,0.48,0.21,0.02,0.02,,
51:46.6,17.8,1700,86.2,2.16,0.48,0.21,0.02,0.02,,
51:48.8,17.9,1700,86.2,2.16,2.11,2.21,0.05,0.85,,
51:48.8,17.9,1700,86.2,2.16,2.11,2.21,0.05,0.85,,
51:51.0,8.2,1700,85.6,2.26,0.23,0,0,0,,
51:51.0,8.2,1700,85.6,2.26,0.23,0,0,0,,
51:53.1,6.1,1700,85.7,2.23,0.27,1,0,0,,
51:53.1,6.1,1700,85.7,2.23,0.27,1,0,0,,
51:55.3,7.8,1700,86.1,2.18,0.83,0,0.15,8.89,,
51:55.3,7.8,1700,86.1,2.18,0.83,0,0.15,8.89,,
51:57.4,17.9,1700,86.1,2.17,0.15,0,0.16,9.64,,
51:57.4,17.9,1700,86.1,2.17,0.15,0,0.16,9.64,,
51:59.6,13.2,1700,86.2,2.16,0.31,0.66,0.14,8.67,,
51:59.6,13.2,1700,86.2,2.16,0.31,0.66,0.14,8.67,,
51:59.6,13.2,1700,86.2,2.16,0.31,0.66,0.14,8.67,,
52:01.8,6.8,1700,85.7,2.24,0.4,0.06,0.1,8.49,,
52:01.8,6.8,1700,85.7,2.24,0.4,0.06,0.1,8.49,,
52:04.0,10.8,1700,85.8,2.23,0.45,0.85,0.11,8.25,,
52:04.0,10.8,1700,85.8,2.23,0.45,0.85,0.11,8.25,,
52:06.2,9.8,1700,85.4,2.28,0.09,0,0.15,8.32,,
52:06.2,9.8,1700,85.4,2.28,0.09,0,0.15,8.32,,
52:08.4,6.8,1700,85.2,2.31,0.11,0,0.13,8.92,,
52:08.4,6.8,1700,85.2,2.31,0.11,0,0.13,8.92,,
52:10.5,6.8,1700,84.6,2.41,0.42,1,16.44,0.23,,
52:10.5,6.8,1700,84.6,2.41,0.42,1,16.44,0.23,,
52:12.7,16.7,1700,84.8,2.38,0.09,0,11.55,0.28,,
52:12.7,16.7,1700,84.8,2.38,0.09,0,11.55,0.28,,
52:14.9,4.1,1700,84.8,2.38,2.35,0.41,11.07,0.26,,
52:14.9,4.1,1700,84.8,2.38,2.35,0.41,11.07,0.26,,
52:17.1,12.8,1700,84.8,2.37,0.26,0.73,11.09,0.28,,
52:17.1,12.8,1700,84.8,2.37,0.26,0.73,11.09,0.28,,
52:19.3,6,1700,84.4,2.43,0.06,0,10.99,0.27,,
52:19.3,6,1700,84.4,2.43,0.06,0,10.99,0.27,,
52:21.4,8.3,1700,84.6,2.41,0.38,0.7,10.83,0.26,,
52:21.4,8.3,1700,84.6,2.41,0.38,0.7,10.83,0.26,,
52:23.6,6.8,1700,84.6,2.42,1.73,0,10.07,0.23,,
52:23.6,6.8,1700,84.6,2.42,1.73,0,10.07,0.23,,
52:25.8,34.2,1700,84.3,2.45,0.35,0.8,0.77,0.02,,
52:25.8,34.2,1700,84.3,2.45,0.35,0.8,0.77,0.02,,
52:27.9,10.1,1700,84.3,2.46,0.1,0.45,0,0,,
52:27.9,10.1,1700,84.3,2.46,0.1,0.45,0,0,,
52:27.9,10.1,1700,84.3,2.46,0.1,0.45,0,0,,
52:30.1,8.2,1700,84.3,2.46,0.1,2.84,0,0,,
52:30.1,8.2,1700,84.3,2.46,0.1,2.84,0,0,,
52:32.3,6.3,1700,84,2.5,0.31,0.34,0,0,,
52:32.3,6.3,1700,84,2.5,0.31,0.34,0,0,,
52:34.4,15.8,1700,83.8,2.53,0.15,0,0,0,,
52:34.4,15.8,1700,83.8,2.53,0.15,0,0,0,,
52:36.6,0,1700,84.3,2.45,0.41,1.05,0.02,0.01,,
52:36.6,0,1700,84.3,2.45,0.41,1.05,0.02,0.01,,
52:38.8,13.6,1700,84.2,2.48,0.06,0,0,0,,
52:38.8,13.6,1700,84.2,2.48,0.06,0,0,0,,
52:40.9,8,1700,84.3,2.46,0.6,0,0,0,,
52:40.9,8,1700,84.3,2.46,0.6,0,0,0,,
52:43.1,4.2,1700,84.3,2.46,0.2,0.38,0,0,,
52:43.1,4.2,1700,84.3,2.46,0.2,0.38,0,0,,
52:45.3,10.1,1700,84.1,2.48,0.05,0,0,0,,
52:45.3,10.1,1700,84.1,2.48,0.05,0,0,0,,
52:47.5,15.8,1700,84,2.5,0.05,0.18,0,0,,
52:47.5,15.8,1700,84,2.5,0.05,0.18,0,0,,
52:49.7,9.7,1700,84,2.5,0.09,0,0,0,,
52:49.7,9.7,1700,84,2.5,0.09,0,0,0,,
52:51.8,21,1700,84.4,2.44,0.04,0,0,0,,
52:51.8,21,1700,84.4,2.44,0.04,0,0,0,,
52:54.0,13.2,1700,84.2,2.47,0.99,0.24,0,0,,
